date,time,gas,selected_lag_s,row_lag,hdi_low_s,hdi_high_s,hdi_range_s,reliability_class,best_combination,edge_pinned,fallback_used,raw_covariance
2025-06-24,15:00,h2o,    1.8000,      18,   -6.0000,    6.4000,   12.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,15:00,gas4,    0.2000,       2,  -10.0000,    7.9000,   17.9000,prefiltered,wc,F,T,  -9999.000000
2025-06-24,15:30,co2,    7.5000,      75,  -10.0000,    7.8000,   17.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,15:30,h2o,    0.2000,       2,   -6.0000,   10.0000,   16.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,15:30,gas4,    2.1000,      21,   -8.0000,   10.0000,   18.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,16:00,co2,    4.0000,      40,   -9.5000,    7.0000,   16.5000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,16:00,h2o,    6.4000,      64,   -7.2000,   10.0000,   17.2000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,16:00,gas4,   -0.7000,      -7,  -10.0000,    6.2000,   16.2000,prefiltered,wc,F,T,  -9999.000000
2025-06-24,16:30,co2,    8.0000,      80,   -3.2000,    8.0000,   11.2000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,16:30,h2o,    0.1000,       1,   -2.6000,    9.4000,   12.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,16:30,gas4,    0.1000,       1,   -8.2000,    8.0000,   16.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,17:00,co2,    3.6000,      36,  -10.0000,    7.2000,   17.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,17:00,h2o,    2.1000,      21,   -7.2000,   10.0000,   17.2000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,17:00,gas4,   -3.5000,     -35,   -7.5000,    7.1000,   14.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,17:30,co2,    0.1000,       1,  -10.0000,    5.7000,   15.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,17:30,h2o,   -7.8000,     -78,   -9.0000,    4.9000,   13.9000,prefiltered,wc,F,T,  -9999.000000
2025-06-24,17:30,gas4,   -7.5000,     -75,   -8.1000,    9.5000,   17.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,18:00,co2,   -0.7000,      -7,   -9.2000,    8.1000,   17.3000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,18:00,h2o,    5.9000,      59,   -8.4000,    8.7000,   17.1000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,18:00,gas4,    1.0000,      10,  -10.0000,    7.4000,   17.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,18:30,co2,    9.4000,      94,   -3.2000,   10.0000,   13.2000,prefiltered,wc,F,T,  -9999.000000
2025-06-24,18:30,h2o,    2.1000,      21,   -2.7000,   10.0000,   12.7000,prefiltered,wc,F,T,  -9999.000000
2025-06-24,18:30,gas4,    7.3000,      73,   -6.4000,   10.0000,   16.4000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,19:00,co2,   -1.2000,     -12,   -9.3000,    8.5000,   17.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,19:00,h2o,    3.1000,      31,   -7.4000,   10.0000,   17.4000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,19:00,gas4,   -1.5000,     -15,   -7.8000,    6.8000,   14.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,19:30,co2,   -1.9000,     -19,   -4.6000,    9.6000,   14.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,19:30,h2o,   -0.1000,      -1,   -6.2000,    4.4000,   10.6000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,19:30,gas4,    1.2000,      12,   -6.5000,   10.0000,   16.5000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,20:00,co2,   -2.5000,     -25,   -4.5000,    7.1000,   11.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,20:00,h2o,    0.7000,       7,   -5.9000,    7.9000,   13.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,20:00,gas4,  -10.0000,    -100,  -10.0000,    8.0000,   18.0000,edge_pinned,wc,T,T,  -9999.000000
2025-06-24,20:30,co2,    7.7000,      77,   -9.4000,    7.8000,   17.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,20:30,h2o,    5.2000,      52,   -2.6000,   10.0000,   12.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,20:30,gas4,    2.1000,      21,   -9.3000,    6.0000,   15.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,21:00,co2,    1.2000,      12,  -10.0000,    5.3000,   15.3000,prefiltered,wc,F,T,  -9999.000000
2025-06-24,21:00,h2o,   -0.9000,      -9,   -4.2000,    6.9000,   11.1000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,21:00,gas4,  -10.0000,    -100,  -10.0000,    8.2000,   18.2000,edge_pinned,tc,T,T,  -9999.000000
2025-06-24,21:30,co2,    8.2000,      82,   -5.8000,   10.0000,   15.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,21:30,h2o,    0.1000,       1,   -5.1000,    6.8000,   11.9000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,21:30,gas4,    1.6000,      16,   -8.0000,   10.0000,   18.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,22:00,co2,    4.3000,      43,   -4.7000,   10.0000,   14.7000,prefiltered,wc,F,T,  -9999.000000
2025-06-24,22:00,h2o,    2.4000,      24,   -8.2000,    9.0000,   17.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-24,22:00,gas4,   -0.9000,      -9,   -7.2000,    4.5000,   11.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,22:30,co2,    7.1000,      71,   -7.9000,    8.2000,   16.1000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,22:30,h2o,    1.0000,      10,   -8.5000,   10.0000,   18.5000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,22:30,gas4,    2.1000,      21,   -8.9000,    7.6000,   16.5000,prefiltered,wc,F,T,  -9999.000000
2025-06-24,23:00,co2,    8.2000,      82,   -3.8000,   10.0000,   13.8000,prefiltered,wc,F,T,  -9999.000000
2025-06-24,23:00,h2o,   -7.2000,     -72,   -8.8000,    9.8000,   18.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-24,23:00,gas4,    5.2000,      52,   -6.4000,   10.0000,   16.4000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,23:30,co2,   -3.3000,     -33,  -10.0000,    8.7000,   18.7000,prefiltered,wc,F,T,  -9999.000000
2025-06-24,23:30,h2o,    0.1000,       1,  -10.0000,    7.1000,   17.1000,prefiltered,tc,F,T,  -9999.000000
2025-06-24,23:30,gas4,   -0.8000,      -8,   -8.9000,    9.2000,   18.1000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,00:00,co2,    0.6000,       6,  -10.0000,    6.1000,   16.1000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,00:00,h2o,   -1.9000,     -19,   -8.8000,    5.9000,   14.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,00:00,gas4,   -4.5000,     -45,   -9.1000,    8.4000,   17.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,00:30,co2,  -10.0000,    -100,  -10.0000,    7.4000,   17.4000,edge_pinned,ct,T,T,  -9999.000000
2025-06-25,00:30,h2o,   -0.2000,      -2,   -7.3000,    7.1000,   14.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,00:30,gas4,   -2.6000,     -26,   -8.3000,    6.2000,   14.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,01:00,co2,    4.2000,      42,  -10.0000,    8.4000,   18.4000,prefiltered,wc,F,T,  -9999.000000
2025-06-25,01:00,h2o,    0.2000,       2,  -10.0000,    6.8000,   16.8000,prefiltered,wc,F,T,  -9999.000000
2025-06-25,01:00,gas4,    0.2000,       2,   -8.1000,    7.8000,   15.9000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,01:30,co2,   -7.9000,     -79,   -9.0000,    8.6000,   17.6000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,01:30,h2o,    7.9000,      79,   -3.2000,   10.0000,   13.2000,prefiltered,wc,F,T,  -9999.000000
2025-06-25,01:30,gas4,   -4.8000,     -48,  -10.0000,    6.8000,   16.8000,prefiltered,wc,F,T,  -9999.000000
2025-06-25,02:00,co2,   -0.1000,      -1,   -7.2000,    7.8000,   15.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,02:00,h2o,   -2.0000,     -20,   -7.1000,   10.0000,   17.1000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,02:00,gas4,    1.9000,      19,  -10.0000,    7.0000,   17.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,02:30,co2,    0.0000,       0,   -7.5000,    8.0000,   15.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,02:30,h2o,    5.1000,      51,   -8.1000,   10.0000,   18.1000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,02:30,gas4,    3.2000,      32,   -7.5000,   10.0000,   17.5000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,03:00,co2,  -10.0000,    -100,  -10.0000,    8.9000,   18.9000,edge_pinned,tc,T,T,  -9999.000000
2025-06-25,03:00,h2o,    1.8000,      18,   -6.0000,    9.0000,   15.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,03:00,gas4,   -4.1000,     -41,   -8.7000,    9.6000,   18.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,03:30,co2,    6.7000,      67,   -7.0000,    6.7000,   13.7000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,03:30,h2o,   -0.1000,      -1,   -7.3000,    1.8000,    9.1000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,03:30,gas4,   -3.3000,     -33,   -9.5000,    6.1000,   15.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,04:00,co2,   -1.2000,     -12,   -7.4000,   10.0000,   17.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,04:00,h2o,    0.1000,       1,  -10.0000,    7.2000,   17.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,04:00,gas4,    1.9000,      19,   -8.2000,   10.0000,   18.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,04:30,co2,    7.7000,      77,   -7.6000,    7.8000,   15.4000,prefiltered,wc,F,T,  -9999.000000
2025-06-25,04:30,h2o,    0.1000,       1,   -6.3000,   10.0000,   16.3000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,04:30,gas4,    2.1000,      21,   -7.4000,    6.5000,   13.9000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,05:00,co2,    4.9000,      49,   -8.3000,   10.0000,   18.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,05:00,h2o,   -2.8000,     -28,   -8.3000,    8.9000,   17.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,05:00,gas4,   -2.4000,     -24,   -6.0000,   10.0000,   16.0000,prefiltered,wc,F,T,  -9999.000000
2025-06-25,05:30,co2,    8.3000,      83,   -8.2000,    9.5000,   17.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,05:30,h2o,    0.2000,       2,  -10.0000,    7.1000,   17.1000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,05:30,gas4,    4.4000,      44,   -8.0000,    9.6000,   17.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,06:00,co2,  -10.0000,    -100,  -10.0000,    6.5000,   16.5000,edge_pinned,wc,T,T,  -9999.000000
2025-06-25,06:00,h2o,    1.6000,      16,   -8.5000,    4.3000,   12.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,06:00,gas4,   -5.9000,     -59,   -8.4000,    9.4000,   17.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,06:30,co2,    8.4000,      84,   -6.1000,    8.4000,   14.5000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,06:30,h2o,    1.8000,      18,   -8.1000,    5.5000,   13.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,06:30,gas4,   -0.4000,      -4,   -6.1000,   10.0000,   16.1000,prefiltered,wc,F,T,  -9999.000000
2025-06-25,07:00,co2,    0.5000,       5,   -3.6000,    8.5000,   12.1000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,07:00,h2o,    0.9000,       9,   -6.2000,    8.1000,   14.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,07:00,gas4,   10.0000,     100,   -6.5000,   10.0000,   16.5000,edge_pinned,tc,T,T,  -9999.000000
2025-06-25,07:30,co2,    6.7000,      67,   -4.1000,   10.0000,   14.1000,prefiltered,wc,F,T,  -9999.000000
2025-06-25,07:30,h2o,    6.5000,      65,   -8.1000,    6.9000,   15.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,07:30,gas4,    5.0000,      50,   -5.2000,    8.1000,   13.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,08:00,co2,    5.1000,      51,   -7.8000,    9.4000,   17.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,08:00,h2o,    0.9000,       9,  -10.0000,    7.5000,   17.5000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,08:00,gas4,    6.3000,      63,   -9.6000,    8.7000,   18.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,08:30,co2,    0.0000,       0,   -5.6000,   10.0000,   15.6000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,08:30,h2o,    0.1000,       1,   -8.5000,    4.6000,   13.1000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,08:30,gas4,    0.3000,       3,  -10.0000,    7.1000,   17.1000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,09:00,co2,   -4.2000,     -42,   -5.4000,   10.0000,   15.4000,prefiltered,wc,F,T,  -9999.000000
2025-06-25,09:00,h2o,    2.1000,      21,   -6.2000,   10.0000,   16.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,09:00,gas4,   -4.4000,     -44,   -9.4000,    8.4000,   17.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,09:30,co2,    0.0000,       0,   -6.7000,   10.0000,   16.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,09:30,h2o,   -0.2000,      -2,   -7.8000,    6.1000,   13.9000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,09:30,gas4,   -1.7000,     -17,   -7.2000,    8.5000,   15.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,10:00,co2,   -0.1000,      -1,  -10.0000,    6.8000,   16.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,10:00,h2o,    0.3000,       3,  -10.0000,    5.3000,   15.3000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,10:00,gas4,    0.1000,       1,  -10.0000,    6.7000,   16.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,10:30,co2,    7.9000,      79,   -5.7000,    8.0000,   13.7000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,10:30,h2o,    0.0000,       0,   -0.1000,   10.0000,   10.1000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,10:30,gas4,    0.1000,       1,   -3.1000,    8.6000,   11.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,11:00,co2,    2.1000,      21,   -7.0000,   10.0000,   17.0000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,11:00,h2o,   -0.9000,      -9,   -8.6000,    7.3000,   15.9000,prefiltered,wc,F,T,  -9999.000000
2025-06-25,11:00,gas4,   -1.0000,     -10,   -8.5000,    8.4000,   16.9000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,12:30,co2,    4.1000,      41,   -6.5000,    9.5000,   16.0000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,12:30,h2o,   -2.5000,     -25,   -5.9000,    7.5000,   13.4000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,12:30,gas4,    1.8000,      18,   -7.4000,   10.0000,   17.4000,prefiltered,wc,F,T,  -9999.000000
2025-06-25,13:00,co2,   -1.4000,     -14,   -8.3000,    7.5000,   15.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,13:00,h2o,    3.6000,      36,   -8.0000,    8.6000,   16.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,13:00,gas4,   -3.2000,     -32,   -5.7000,   10.0000,   15.7000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,13:30,co2,   -8.7000,     -87,  -10.0000,    5.5000,   15.5000,prefiltered,wc,F,T,  -9999.000000
2025-06-25,13:30,h2o,   -8.6000,     -86,  -10.0000,    4.8000,   14.8000,prefiltered,wc,F,T,  -9999.000000
2025-06-25,13:30,gas4,   -6.3000,     -63,   -8.4000,    7.4000,   15.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,14:00,co2,   -3.6000,     -36,   -7.2000,   10.0000,   17.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,14:00,h2o,   -1.9000,     -19,   -6.5000,    9.4000,   15.9000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,14:00,gas4,    2.8000,      28,   -8.0000,    7.5000,   15.5000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,14:30,co2,    0.3000,       3,   -7.5000,    7.7000,   15.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,14:30,h2o,   -1.0000,     -10,   -6.8000,   10.0000,   16.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,14:30,gas4,    5.1000,      51,   -8.4000,    7.5000,   15.9000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,15:00,co2,   -2.0000,     -20,   -6.7000,    9.1000,   15.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,15:00,h2o,   -6.1000,     -61,   -6.8000,   10.0000,   16.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,15:00,gas4,    0.7000,       7,   -7.9000,    4.0000,   11.9000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,15:30,co2,   -0.4000,      -4,   -6.3000,    3.2000,    9.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,15:30,h2o,   -4.2000,     -42,   -4.7000,    9.6000,   14.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,15:30,gas4,   -0.1000,      -1,   -6.7000,    8.9000,   15.6000,prefiltered,wc,F,T,  -9999.000000
2025-06-25,16:00,co2,   -4.1000,     -41,   -7.9000,    7.2000,   15.1000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,16:00,h2o,    1.0000,      10,   -8.7000,    6.9000,   15.6000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,16:00,gas4,   -1.5000,     -15,   -9.9000,    7.7000,   17.6000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,16:30,co2,   -5.3000,     -53,  -10.0000,    6.7000,   16.7000,prefiltered,wc,F,T,  -9999.000000
2025-06-25,16:30,h2o,   -5.4000,     -54,   -8.4000,   10.0000,   18.4000,prefiltered,wc,F,T,  -9999.000000
2025-06-25,16:30,gas4,   -0.4000,      -4,   -5.7000,    8.5000,   14.2000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,17:00,co2,   -1.6000,     -16,   -5.8000,    9.6000,   15.4000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,17:00,h2o,    5.8000,      58,   -9.6000,    5.9000,   15.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,17:00,gas4,  -10.0000,    -100,  -10.0000,    8.1000,   18.1000,edge_pinned,tc,T,T,  -9999.000000
2025-06-25,17:30,co2,   -3.8000,     -38,   -7.1000,    9.9000,   17.0000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,17:30,h2o,    1.9000,      19,   -3.1000,   10.0000,   13.1000,prefiltered,wc,F,T,  -9999.000000
2025-06-25,17:30,gas4,    1.4000,      14,   -9.3000,    7.8000,   17.1000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,18:00,co2,    3.2000,      32,   -6.9000,   10.0000,   16.9000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,18:00,h2o,    1.5000,      15,   -7.5000,   10.0000,   17.5000,prefiltered,wc,F,T,  -9999.000000
2025-06-25,18:00,gas4,   -8.6000,     -86,  -10.0000,    5.7000,   15.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,18:30,co2,   -0.1000,      -1,   -7.0000,    8.9000,   15.9000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,18:30,h2o,   -2.4000,     -24,   -6.5000,   10.0000,   16.5000,prefiltered,wc,F,T,  -9999.000000
2025-06-25,18:30,gas4,   -4.2000,     -42,   -9.2000,    7.2000,   16.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,19:00,co2,    1.6000,      16,   -6.0000,    9.6000,   15.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,19:00,h2o,    4.3000,      43,   -7.3000,   10.0000,   17.3000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,19:00,gas4,    1.2000,      12,   -9.9000,    7.4000,   17.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,19:30,co2,    0.5000,       5,  -10.0000,    3.3000,   13.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,19:30,h2o,   -0.6000,      -6,   -8.7000,    6.4000,   15.1000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,19:30,gas4,    3.0000,      30,   -8.2000,    8.8000,   17.0000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,20:00,co2,    1.5000,      15,   -7.4000,   10.0000,   17.4000,prefiltered,wc,F,T,  -9999.000000
2025-06-25,20:00,h2o,    0.9000,       9,  -10.0000,    6.6000,   16.6000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,20:00,gas4,    2.1000,      21,  -10.0000,    6.6000,   16.6000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,20:30,co2,    1.3000,      13,   -5.5000,    9.6000,   15.1000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,20:30,h2o,   -1.9000,     -19,   -6.1000,    6.7000,   12.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,20:30,gas4,   -7.8000,     -78,   -7.8000,   10.0000,   17.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,21:00,co2,   -6.1000,     -61,   -6.5000,   10.0000,   16.5000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,21:00,h2o,    0.5000,       5,   -7.8000,   10.0000,   17.8000,prefiltered,wc,F,T,  -9999.000000
2025-06-25,21:00,gas4,    0.0000,       0,   -9.5000,    1.7000,   11.2000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,21:30,co2,   -5.3000,     -53,   -7.5000,    9.2000,   16.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,21:30,h2o,   -0.9000,      -9,   -7.0000,   10.0000,   17.0000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,21:30,gas4,    1.9000,      19,   -8.5000,    4.1000,   12.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,22:00,co2,    3.0000,      30,   -7.8000,   10.0000,   17.8000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,22:00,h2o,    1.6000,      16,  -10.0000,    6.6000,   16.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,22:00,gas4,   -3.2000,     -32,  -10.0000,    7.8000,   17.8000,prefiltered,tc,F,T,  -9999.000000
2025-06-25,22:30,co2,    3.8000,      38,   -9.1000,    7.3000,   16.4000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,22:30,h2o,    0.6000,       6,   -8.8000,    9.3000,   18.1000,prefiltered,wc,F,T,  -9999.000000
2025-06-25,22:30,gas4,    0.4000,       4,  -10.0000,    6.6000,   16.6000,prefiltered,wc,F,T,  -9999.000000
2025-06-25,23:00,co2,    4.4000,      44,   -8.2000,    7.1000,   15.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,23:00,h2o,    0.0000,       0,   -4.4000,    9.9000,   14.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,23:00,gas4,    2.6000,      26,   -8.5000,    7.8000,   16.3000,prefiltered,cw,F,T,  -9999.000000
2025-06-25,23:30,co2,   -4.2000,     -42,   -5.4000,   10.0000,   15.4000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,23:30,h2o,   -0.8000,      -8,  -10.0000,    5.8000,   15.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-25,23:30,gas4,    3.6000,      36,   -4.7000,   10.0000,   14.7000,prefiltered,ct,F,T,  -9999.000000
2025-06-26,00:00,co2,   -2.3000,     -23,   -7.0000,    9.5000,   16.5000,prefiltered,ct,F,T,  -9999.000000
2025-06-26,00:00,h2o,   -2.1000,     -21,   -9.7000,    4.0000,   13.7000,prefiltered,cw,F,T,  -9999.000000
2025-06-26,00:00,gas4,    4.2000,      42,   -8.7000,    8.7000,   17.4000,prefiltered,cw,F,T,  -9999.000000
2025-06-26,00:30,co2,    0.9000,       9,   -6.8000,   10.0000,   16.8000,prefiltered,ct,F,T,  -9999.000000
2025-06-26,00:30,h2o,   -0.8000,      -8,   -6.8000,    7.5000,   14.3000,prefiltered,ct,F,T,  -9999.000000
2025-06-26,00:30,gas4,   -4.5000,     -45,   -7.6000,   10.0000,   17.6000,prefiltered,cw,F,T,  -9999.000000
2025-06-26,01:00,co2,   -3.0000,     -30,   -4.6000,    8.5000,   13.1000,prefiltered,ct,F,T,  -9999.000000
2025-06-26,01:00,h2o,   -0.4000,      -4,   -7.3000,    9.2000,   16.5000,prefiltered,cw,F,T,  -9999.000000
2025-06-26,01:00,gas4,    0.2000,       2,  -10.0000,    5.9000,   15.9000,prefiltered,tc,F,T,  -9999.000000
2025-06-26,01:30,co2,   -1.3000,     -13,   -6.9000,   10.0000,   16.9000,prefiltered,tc,F,T,  -9999.000000
